id,price_doc
31033,7267926.21198
31034,6009784.48027
31035,8633640.86211
31036,6543322.14506
31037,24345858.452
31038,4128367.61017
31039,7524067.36756
31040,5266607.44244
31041,4147814.41753
31042,3740572.46721
31043,5790576.18506
31044,7886847.0511
31045,6557920.23233
31046,12839590.3975
31047,7418858.69494
31048,6142118.51651
31049,6316586.01021
31050,7017685.02358
31051,6218490.5206
31052,3950564.73171
31053,15544690.1636
31054,5894996.54148
31055,5113249.38791
31056,11383014.8791
31057,5665980.28917
31058,6885384.23796
31059,2643984.59488
31060,6896975.47741
31061,6130030.73838
31062,6525838.64662
31063,3810350.01292
31064,4899659.5069
31065,9420139.8387
31066,4298182.36204
31067,7427649.69223
31068,4024760.01466
31069,4560189.39313
31070,4518309.14175
31071,3710125.46491
31072,7354424.3082
31073,1928984.37347
31074,6547504.03382
31075,6273135.0178
31076,5969110.18834
31077,5367118.36023
31078,4101788.82401
31079,4735010.35247
31080,6007009.90729
31081,2746435.10799
31082,10004832.8921
31083,4683819.92828
31084,8961743.71247
31085,11118978.1034
31086,3736599.94264
31087,4904739.56674
31088,6898834.67832
31089,5714545.99542
31090,30117530.0833
31091,2602306.55546
31092,6924695.54229
31093,5771160.32535
31094,5983651.39999
31095,5064812.69176
31096,16077798.5612
31097,9392266.87395
31098,9328635.18684
31099,12901399.3761
31100,4870558.4539
31101,4204631.29621
31102,5930856.89125
31103,9950238.18009
31104,4449154.75083
31105,7730355.90257
31106,4313064.16832
31107,10444980.4472
31108,6602167.98958
31109,4844393.45919
31110,8831361.77479
31111,10208472.1212
31112,5439967.12445
31113,3205140.81878
31114,5040704.37643
31115,4976924.76471
31116,6430122.89934
31117,6300131.93342
31118,3974478.84877
31119,3613334.68733
31120,5391668.78535
31121,5122523.08445
31122,5591890.35139
31123,4463342.57405
31124,5623639.92587
31125,9936378.0356
31126,14035108.231
31127,5554445.35723
31128,5916993.40376
31129,4971877.43453
31130,11208127.6851
31131,7572476.90453
31132,8571800.2866
31133,8420552.6912
31134,6293002.10137
31135,7509078.79179
31136,7254475.48271
31137,4653945.81827
31138,6042209.78194
31139,3992049.02801
31140,7658170.05821
31141,6688640.08439
31142,8897617.62354
31143,5190325.88353
31144,3947787.92028
31145,5461610.13396
31146,5458261.84859
31147,9631600.15386
31148,5810868.059
31149,2135172.52756
31150,8309408.95132
31151,5295837.21965
31152,7499916.99579
31153,4689488.2813
31154,12575828.2629
31155,5655921.19267
31156,8187819.36482
31157,3655430.00153
31158,8777076.91897
31159,5875719.66934
31160,5508864.70133
31161,3791821.06189
31162,4533587.8637
31163,5490245.59601
31164,5712497.65918
31165,5976972.66858
31166,5316516.90614
31167,6701282.89003
31168,10472061.7207
31169,7553984.70124
31170,6132773.37068
31171,13591995.7055
31172,4960835.73527
31173,8375972.64815
31174,8265239.87944
31175,12789498.978
31176,4494192.08617
31177,8269410.87904
31178,4159868.93109
31179,4698660.97613
31180,4033373.39249
31181,7444029.85094
31182,6284102.69399
31183,8256303.41182
31184,5245910.52192
31185,4307976.02648
31186,8153937.81247
31187,3206976.68931
31188,4301097.24941
31189,4974833.13409
31190,7200494.07128
31191,10818040.7097
31192,3156516.54459
31193,5593015.41699
31194,10165439.1813
31195,7551660.8905
31196,4889273.65648
31197,12212724.5172
31198,5464032.87678
31199,5963971.13283
31200,9324315.47625
31201,4250068.42904
31202,3848949.21772
31203,6118638.90569
31204,3598266.56432
31205,7583792.6506
31206,5530466.18317
31207,4036125.49863
31208,4381039.00635
31209,4205291.06812
31210,5575833.32508
31211,6612567.39381
31212,5393777.29309
31213,9201514.73498
31214,6031431.33401
31215,4332032.65037
31216,5210391.48201
31217,7111639.6066
31218,7763596.79332
31219,3549567.49749
31220,6594189.75786
31221,3949348.64595
31222,7071656.49249
31223,9075508.3653
31224,6688198.12562
31225,9754622.1902
31226,5904454.9546
31227,9013393.95417
31228,10354449.6363
31229,3998950.21232
31230,5638699.33454
31231,4357273.24963
31232,6408511.6391
31233,5824729.6206
31234,6366070.14299
31235,4799126.9002
31236,5681634.55602
31237,10403334.1032
31238,5963764.40343
31239,10886581.5506
31240,6449445.22695
31241,5925181.77413
31242,7105748.46479
31243,4024970.63209
31244,7103427.46836
31245,7181138.80455
31246,8081731.13962
31247,4922856.95974
31248,6597951.82802
31249,9003948.9592
31250,5546936.78325
31251,6913540.60409
31252,6110846.18184
31253,7809425.86241
31254,5635114.76682
31255,10271041.4675
31256,5997358.34574
31257,4863329.17957
31258,8367724.47816
31259,8913836.8644
31260,7279840.45313
31261,15166007.1655
31262,5210391.48201
31263,5842440.59538
31264,3986052.51901
31265,8369783.38393
31266,6993532.39115
31267,3890842.40003
31268,3947769.40762
31269,7176559.06048
31270,4181650.07308
31271,5117287.80468
31272,12696306.4271
31273,6876409.49414
31274,5442460.9432
31275,5667208.4012
31276,5968476.01385
31277,5294568.66604
31278,13174235.0831
31279,13415958.8232
31280,7186474.59917
31281,6852142.25238
31282,11376933.132
31283,6052615.92349
31284,4662410.18675
31285,5489583.56242
31286,7071206.33882
31287,9047466.33429
31288,4136229.49411
31289,8416943.97557
31290,5587549.66408
31291,6375063.33378
31292,3627720.04518
31293,7086345.45701
31294,4029871.90381
31295,16589178.682
31296,9087867.69724
31297,6364722.79338
31298,3365577.47993
31299,9015997.40325
31300,7190763.05824
31301,6045156.32315
31302,5268785.85398
31303,7409610.01241
31304,6298374.16893
31305,9401086.50919
31306,3021348.46191
31307,5726480.6017
31308,7577117.27851
31309,7788844.69416
31310,50429533.7673
31311,5572749.38951
31312,5176894.10143
31313,11019996.3619
31314,5948895.71067
31315,9031444.62146
31316,10913980.5297
31317,16595022.269
31318,8598797.51856
31319,6010615.85978
31320,6076225.84979
31321,6558737.92864
31322,7616335.92999
31323,7262059.63477
31324,7030889.20515
31325,5663982.46804
31326,5564358.20608
31327,7294916.32065
31328,11590443.9742
31329,4830273.09087
31330,10028372.8035
31331,8292079.10213
31332,5375434.25806
31333,5002562.4594
31334,3948754.1019
31335,6137914.21192
31336,7326817.82637
31337,6689596.4809
31338,4536314.52087
31339,4959689.64677
31340,6737151.87063
31341,9047087.9915
31342,4907787.43756
31343,3794322.36759
31344,4461636.1624
31345,4629125.73712
31346,3862456.53245
31347,8069352.6185
31348,10666920.5509
31349,10763000.8784
31350,3212172.88629
31351,5491649.34776
31352,8776496.06329
31353,4974630.16364
31354,7259671.18295
31355,8188534.21166
31356,4484532.19083
31357,4849262.74043
31358,2667582.97917
31359,6002828.61177
31360,7799701.93346
31361,4796759.42045
31362,9034187.71568
31363,4960835.73527
31364,3264772.10092
31365,3800680.79898
31366,6794169.56916
31367,7995264.26426
31368,6017344.53614
31369,4443410.54709
31370,8263746.9302
31371,7969571.0351
31372,6339963.38707
31373,5473906.08424
31374,6000520.05673
31375,5559537.59012
31376,5972105.89892
31377,8911002.06595
31378,5917074.87911
31379,30312612.6964
31380,5136251.10177
31381,7094372.63113
31382,5051263.11189
31383,7217301.32741
31384,19550148.7154
31385,13333468.2065
31386,8780984.09002
31387,9640531.87121
31388,4665933.36451
31389,4263120.34241
31390,7379691.54811
31391,4658197.99659
31392,9700202.23927
31393,8239231.01948
31394,5382682.0869
31395,4529114.01452
31396,9458647.83684
31397,6561364.79043
31398,2235388.47641
31399,11012832.1626
31400,3916413.04567
31401,10069646.4066
31402,8754447.86991
31403,4918973.9459
31404,4994833.85927
31405,3803935.88612
31406,5734510.25764
31407,3773327.52474
31408,5916717.4255
31409,3443158.21402
31410,10426723.1155
31411,7299468.95571
31412,10467632.8116
31413,7587649.81363
31414,4315836.80588
31415,13373000.5448
31416,5975921.26547
31417,5202990.34009
31418,7400477.02047
31419,8902851.61189
31420,9225749.54512
31421,6761711.6732
31422,5866642.72764
31423,7463199.43902
31424,14929171.7025
31425,5608650.27122
31426,4817424.08757
31427,5677935.00243
31428,8218630.51997
31429,12512882.0219
31430,4368409.49619
31431,4816678.34411
31432,4101925.98513
31433,5605531.29192
31434,3953918.42773
31435,10587835.7961
31436,9012890.28678
31437,11413926.7633
31438,6802760.10035
31439,8847498.16439
31440,5997427.8493
31441,5766323.51817
31442,6985047.05139
31443,11994080.72
31444,6007059.38786
31445,8378518.97743
31446,11712453.2079
31447,5563784.51327
31448,5926221.41947
31449,6883063.27044
31450,6382734.26224
31451,7634308.38007
31452,10321068.5254
31453,2339793.20067
31454,5284364.84787
31455,7194150.31192
31456,4921187.25578
31457,5048603.64313
31458,15089258.6612
31459,7604548.93098
31460,4907421.9088
31461,4863314.45101
31462,3570270.41261
31463,4720401.96175
31464,7104581.91073
31465,5029939.5551
31466,44350986.9641
31467,3718220.60206
31468,12160460.9346
31469,4859894.32786
31470,5008663.92185
31471,11812511.6369
31472,2756169.31121
31473,7141746.33528
31474,3622704.64164
31475,6379338.43377
31476,16089587.1477
31477,6663888.1457
31478,4920620.89773
31479,6298134.18854
31480,7672492.99366
31481,7562990.87868
31482,9747384.69043
31483,8746696.33079
31484,5921895.82171
31485,3585144.20826
31486,2725599.15426
31487,4997868.31157
31488,12485697.3104
31489,7510075.58426
31490,3899020.74469
31491,5472374.44532
31492,7584741.17037
31493,9795003.99079
31494,5986499.51435
31495,4870066.93536
31496,7833119.32481
31497,4451633.5303
31498,5558399.19169
31499,10522378.2355
31500,8891855.60679
31501,8523091.24239
31502,8183922.98277
31503,5376229.78454
31504,8549977.67939
31505,16171363.5075
31506,7141769.70769
31507,6350545.19625
31508,6373559.49125
31509,5351701.52626
31510,5597977.41976
31511,4963396.99466
31512,5789210.10834
31513,23058561.5662
31514,22147392.9267
31515,2344916.24273
31516,14740379.6508
31517,5823837.08607
31518,6937867.59721
31519,5635799.36324
31520,7284272.69685
31521,5194417.91866
31522,4135000.69133
31523,7167768.59148
31524,8414975.79187
31525,10183324.1293
31526,5427435.9705
31527,6783837.45593
31528,4709901.58621
31529,5401491.60215
31530,5601114.89294
31531,7714799.13418
31532,5331123.15817
31533,12821303.8854
31534,7225374.78493
31535,9277387.53212
31536,7899932.00894
31537,4260524.69484
31538,4865799.62338
31539,3410509.386
31540,8851529.09711
31541,2779407.4897
31542,5540479.60398
31543,3834518.64087
31544,4922358.02988
31545,7356163.06497
31546,11486464.9506
31547,5787779.41359
31548,5873868.84425
31549,5885022.96091
31550,4662405.61664
31551,5741822.6813
31552,6771336.12376
31553,5825519.93224
31554,7163427.52371
31555,3919688.81245
31556,6561364.79043
31557,5609205.36734
31558,9028383.58021
31559,2803629.35737
31560,6582075.04713
31561,6755402.25408
31562,20261636.0294
31563,4135508.94248
31564,8469313.1174
31565,8805718.53775
31566,5828883.27056
31567,17090204.6536
31568,7369608.09968
31569,6345736.74187
31570,6738946.86299
31571,5386189.38706
31572,3884749.49092
31573,5250896.31108
31574,10319878.9116
31575,5210391.48201
31576,6517263.91338
31577,4678924.8447
31578,6788182.74671
31579,4857315.63699
31580,6775209.88785
31581,5483940.95307
31582,5777852.78853
31583,7489958.64288
31584,4148746.48693
31585,6045086.81434
31586,11558612.4419
31587,12661924.6113
31588,8475489.02514
31589,3326330.52801
31590,5506856.85269
31591,5553765.42209
31592,7413121.5202
31593,7556270.97386
31594,7226840.61458
31595,5725462.41652
31596,3512814.82096
31597,5438035.26532
31598,3449737.96839
31599,6667501.1461
31600,6980896.63924
31601,14375042.9573
31602,4910275.89517
31603,11548975.9639
31604,4552985.74375
31605,4911465.44345
31606,6214424.00303
31607,7111738.67145
31608,4932090.73404
31609,5687568.36954
31610,7210707.58935
31611,4724153.94904
31612,5744061.26458
31613,4478817.20032
31614,12310536.1782
31615,9044637.51246
31616,10859133.6787
31617,4421519.32953
31618,6729594.97989
31619,7799028.64941
31620,4247123.82457
31621,5873348.68433
31622,26633003.9351
31623,8187617.86622
31624,4295263.26462
31625,10109405.621
31626,5712780.14034
31627,6444538.52507
31628,9711480.67295
31629,9633853.29814
31630,3710580.49371
31631,5651078.78189
31632,15569064.741
31633,5084432.61835
31634,7853164.09783
31635,11498795.7357
31636,5652123.74582
31637,5078967.85119
31638,6566752.81623
31639,3889948.35004
31640,9497726.19657
31641,3880339.95415
31642,2856585.60942
31643,5589448.48173
31644,8839639.05316
31645,5157876.96794
31646,7810795.28674
31647,5237385.2685
31648,10158366.5483
31649,5205115.24565
31650,6359584.82305
31651,9170484.69806
31652,5714589.62598
31653,5395070.44153
31654,5847755.23715
31655,3987264.95109
31656,19614725.4215
31657,6291168.31697
31658,4231920.5306
31659,7061063.49717
31660,5289365.15189
31661,5192227.28574
31662,6912457.44312
31663,3984117.37087
31664,3478913.87156
31665,4338994.36271
31666,5527667.90618
31667,7163140.60552
31668,7585628.75666
31669,9434349.98182
31670,6906888.89528
31671,5528885.91862
31672,7531330.29826
31673,8007262.90608
31674,8014234.493
31675,7509494.08148
31676,7315293.65231
31677,4486501.34968
31678,4140258.7855
31679,7314705.2216
31680,6238498.70008
31681,5943164.09998
31682,3054221.97938
31683,6050457.57712
31684,4679878.38551
31685,3839930.46312
31686,11969515.4784
31687,9359260.05467
31688,9007701.0582
31689,3900235.76548
31690,6367322.70402
31691,3833447.22527
31692,3988114.0307
31693,5778873.75748
31694,6492810.97135
31695,6912457.44312
31696,3821197.38076
31697,4686406.63055
31698,3762036.91043
31699,5529830.37303
31700,4999080.86473
31701,8888612.21887
31702,6278188.929
31703,8035691.84582
31704,5514943.49139
31705,10394100.5916
31706,5794723.78145
31707,11241281.4492
31708,7188191.99875
31709,4886724.09267
31710,10554494.6362
31711,6663064.48947
31712,7700327.76577
31713,5848898.47405
31714,4567668.01448
31715,5123052.07515
31716,5478470.68468
31717,9532941.05058
31718,4895038.82641
31719,6508880.6398
31720,5040781.96865
31721,4292209.62304
31722,5591890.35139
31723,5814641.13211
31724,5946406.48929
31725,4954515.79355
31726,11107581.6233
31727,5585883.75866
31728,4441388.37169
31729,6727395.85884
31730,3215501.08281
31731,6562130.08755
31732,7737125.79253
31733,3945359.11765
31734,4246510.13208
31735,2700787.47878
31736,6979066.86129
31737,4682743.42665
31738,5531409.18283
31739,5484586.31915
31740,7140629.59855
31741,10465951.462
31742,11275268.8134
31743,6929295.32419
31744,4498653.21452
31745,3827437.36684
31746,7959787.66147
31747,4953086.0443
31748,13132345.808
31749,4899495.94279
31750,7736237.14813
31751,7500988.05215
31752,4198640.98488
31753,4103422.18013
31754,8666887.62798
31755,10660791.8285
31756,2191118.30092
31757,5597238.73982
31758,6158815.13706
31759,6169089.20551
31760,5244561.66646
31761,11885949.2434
31762,2694142.24239
31763,10924109.974
31764,5862609.21136
31765,4056455.6325
31766,7210136.26404
31767,3845938.25389
31768,7074284.96384
31769,9238478.69356
31770,3466420.53112
31771,4005642.95688
31772,7128959.3395
31773,5355245.01733
31774,6436352.17477
31775,10925743.4086
31776,2149494.34275
31777,3809445.73226
31778,8724754.35955
31779,8796522.9464
31780,6845170.74391
31781,6486465.779
31782,6088715.48637
31783,3731595.78915
31784,5141428.84198
31785,5681126.77043
31786,4911949.32905
31787,6024256.11567
31788,6041073.07422
31789,5252115.74366
31790,3975119.63386
31791,8131662.21281
31792,6562787.01557
31793,7699513.72401
31794,6562661.77872
31795,5560867.45888
31796,4735879.17096
31797,13243766.2192
31798,6913076.06989
31799,4374613.98487
31800,5487119.63812
31801,3781296.22229
31802,7109520.92077
31803,7200607.94081
31804,4906248.40307
31805,3809266.82739
31806,6687981.62737
31807,6446694.97275
31808,7284130.22624
31809,5860675.65865
31810,3837227.21749
31811,7526579.70971
31812,6141548.38803
31813,6144040.23298
31814,6377915.01833
31815,5162664.46676
31816,4999384.42075
31817,3804414.04016
31818,5987418.82402
31819,5741395.83956
31820,11763972.5738
31821,9756010.31861
31822,5391049.96727
31823,4506379.70268
31824,3016725.46994
31825,4503526.36654
31826,5697684.3777
31827,5785030.6763
31828,5942270.32382
31829,8250733.88524
31830,5911023.14947
31831,3740999.95568
31832,9726272.47422
31833,9850076.92821
31834,6404163.45992
31835,4917196.27381
31836,6827770.23647
31837,3975210.25915
31838,7489589.97714
31839,4375100.95933
31840,8993714.70516
31841,4678195.37022
31842,6308996.12535
31843,3833839.76522
31844,6123363.29889
31845,7469906.07873
31846,4898712.06978
31847,5034045.62589
31848,5285129.84762
31849,7540655.59728
31850,5960868.70408
31851,10855115.818
31852,6516288.83195
31853,8883941.73698
31854,5974572.83013
31855,4706875.57459
31856,4383853.89759
31857,8638063.22676
31858,9298028.65624
31859,29413055.3393
31860,6129729.82509
31861,11957849.0794
31862,7124807.0745
31863,8618249.8215
31864,3979935.13445
31865,6108478.21685
31866,2893906.30706
31867,7269575.45756
31868,4715168.53453
31869,8937610.70999
31870,3213192.28598
31871,4950060.43311
31872,9873381.86646
31873,6021011.47121
31874,4756717.1465
